favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
30,Twitter for Android,"""@ArizonaNFLFan: .@realDonaldTrump I love celebrity apprentice. The storylines are much better than NFL playoff football.""",,False,Mon Jan 05 03:31:16 +0000 2015,10,551943989814104065
105564,Twitter for iPhone,I am thinking about changing the name #FakeNews CNN to #FraudNewsCNN!,,False,Sat Jul 01 22:08:37 +0000 2017,25758,881273362454118400
196609,Twitter for iPhone,"HOLD THE DATE! We will be having one of the biggest gatherings in the history of Washington, D.C., on July 4th. It… https://t.co/YvoeR0KhAV",,False,Sun Feb 24 12:43:52 +0000 2019,44376,1099651121088466946
385,Twitter Web Client,"Entrepreneurs: Keep your focus and keep your momentum. Believe in yourself--if you don't, no one else will either.",,False,Mon Feb 23 19:58:20 +0000 2015,342,569949398190432256
48245,Twitter for iPhone,....Fed: There is almost no inflation!,,False,Fri Jul 19 13:42:16 +0000 2019,9464,1152212059263819777
102468,Twitter for iPhone,"....for Otto’s mistreatment and death. Most important, Otto Warmbier will not have died in vain. Otto and his famil… https://t.co/zP1ARM3hqh",realDonaldTrump,False,Fri Mar 01 21:03:14 +0000 2019,18819,1101588728500363265
1111,Twitter Web Client,A signed copy of CRIPPLED AMERICA is the ultimate gift. Order now &amp; join my live streaming book signing on 12/3  https://t.co/TICkBtn8ff,,False,Wed Dec 02 21:57:06 +0000 2015,499,672172666162319360
140548,Twitter Web Client,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, n… https://t.co/tPCd8nSwY3",,False,Sun Nov 12 00:18:32 +0000 2017,33297,929503641014112256
206,Twitter for Android,"""@JasonKoster17: In @realDonaldTrump we trust.. #MakeAmericaGreatAgain""",,False,Sun Jun 28 13:44:14 +0000 2015,73,615153736785207297
54730,Twitter Web Client,"On behalf of @FLOTUS Melania and I, THANK YOU for an unforgettable afternoon and evening at the Forbidden City in B… https://t.co/Q9H0MPdIvU",,False,Wed Nov 08 14:27:18 +0000 2017,11031,928267692645036032
68215,Twitter for iPhone,Can’t let Brett Kavanaugh give Radical Left Democrat (Liberal Plus) Opinions based on threats of Impeaching him ove… https://t.co/R0jjzFt9j6,,False,Sun Sep 15 18:08:38 +0000 2019,19715,1173297587773947920
356,Instagram,Hillary Clinton reaches new low. #TrumpVlog https://t.co/kgmQ2jVF6b,,False,Fri Jun 19 14:42:45 +0000 2015,246,611906972586262528
20473,Twitter for iPhone,"New poll - thank you! #Trump2016
https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3",,False,Sat Jul 09 21:22:25 +0000 2016,7693,751889266934964224
76651,Twitter for iPhone,Start thinking about getting bigger tractors! https://t.co/MhmvNhAA4r,,False,Sat Oct 12 20:57:31 +0000 2019,17793,1183124563258941442
60553,Twitter for Android,"I watched parts of @nbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?",,False,Sun Nov 20 13:26:04 +0000 2016,13675,800329364986626048
8632,Twitter for iPhone,"I will be in Milwaukee, Wisconsin- tomorrow at 7pmE with @MELANIATRUMP. Join us! #WIPrimary #Trump2016 https://t.co/L0PmEwdRxn",,False,Sun Apr 03 20:43:32 +0000 2016,3085,716727859876917248
23673,Twitter for Android,I (we) broke the all-time record for most votes gotten in a Republican Primary - by a lot - and with many states left to go! Thank you.,,False,Sat May 28 14:47:16 +0000 2016,6617,736569533738156036
49855,Twitter for iPhone,.@USTradeRep just announced an agreement in principle with South Korea on KORUS! A great deal for American and Kore… https://t.co/JoVzyixLJJ,,False,Wed Mar 28 16:14:34 +0000 2018,10469,979028987858112512
5401,Twitter for iPhone,"Jeb used Eminent Domain &amp; took advantage of a disabled vet in the process. (2/2)
https://t.co/eiBCld77tV",,False,Mon Feb 15 17:24:53 +0000 2016,2387,699283248506105856
66734,Twitter for iPhone,"Mike Flynn should ask for immunity in that this is a witch hunt (excuse for big election loss), by media &amp; Dems, of historic proportion!",,False,Fri Mar 31 11:04:32 +0000 2017,16362,847766558520856578
66474,Twitter for iPhone,A big day for the U.S. at the United Nations!,,False,Thu Sep 21 22:26:29 +0000 2017,10266,910993665568526337
55189,Twitter for iPhone,The problem with banker Jamie Dimon running for President is that he doesn’t have the aptitude or “smarts” &amp; is a p… https://t.co/axRuyoyBp2,,False,Thu Sep 13 11:22:00 +0000 2018,10325,1040198906842427392
2095,Twitter Web Client,"Broken down political pundit @GeorgeWill, who is wrong almost all of the time, should be thrown off @FoxNews. Boring and totally biased!",,False,Thu Nov 19 15:37:59 +0000 2015,856,667366217527767040
221,Twitter for Android,"""@DanScavino:Tom Brady &amp; @realDonaldTrump make for solid golf partners at Trump National Golf Club. #PatriotsVSColts http://t.co/d2t8XAjf4x""",,False,Mon Jan 19 03:00:28 +0000 2015,148,557009667428462594
52,Twitter for Android,"""@jsilva74366572: @realDonaldTrump vote for trump or we will end up having to learn mandarin. People please wake up.",,False,Sun May 31 07:08:11 +0000 2015,35,604907206652399616
43225,Twitter for iPhone,"""Consumer confidence soars to highest level since 2004""
📈https://t.co/RvxCPAFI2A https://t.co/U8MS9K45fX",,False,Fri Oct 13 17:41:36 +0000 2017,9654,918894502185787392
305,Twitter Web Client,".@natalie_gulbis  Thank you for your support this morning on @GolfChannel. Even more importantly, play well this week! Say hi to all.",,False,Wed Jul 08 13:54:17 +0000 2015,102,618780146078720000
97175,Twitter for iPhone,When I took the Oath of Office.... https://t.co/GDhIqteKpv,,False,Fri Jan 11 02:43:00 +0000 2019,26328,1083554843627868160
14818,Twitter for Android,"While I believe I will clinch before Cleveland and get more than 1237 delegates, it is unfair in that there have been so many in the race!",,False,Wed Mar 23 21:12:54 +0000 2016,3497,712748982531977216
196,Twitter Web Client,"Wow, great ratings for @ApprenticeNBC- http://t.co/yHHeUbmACn Don't forget watch 2 new episodes tonight at 8PM on @NBC.",,False,Mon Jan 05 15:33:12 +0000 2015,67,552125670982447104
59,Twitter Web Client,#MakeAmericaGreatAgain http://t.co/vCuixB5TnC,,False,Wed Apr 22 17:49:22 +0000 2015,45,590935439105794049
26,Twitter Web Client,Interview w/Melanie Batley via Newsmax http://t.co/rozkymxqIw,,False,Fri Feb 27 20:28:51 +0000 2015,23,571406629880659968
18708,Twitter for iPhone,"Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk",,False,Tue Oct 25 21:36:51 +0000 2016,7701,791030789001605126
83641,Twitter for iPhone,"All of this ""Russia"" talk right when the Republicans are making their big push for historic Tax Cuts &amp; Reform. Is this coincidental? NOT!",,False,Sun Oct 29 14:48:09 +0000 2017,20255,924649059520073730
67194,Twitter for iPhone,Both the Judge and the lawyer in the Paul Manafort case stated loudly and for the world to hear that there was NO C… https://t.co/awiZEepZwl,,False,Fri Mar 08 13:30:46 +0000 2019,15477,1104011577718640641
63947,Twitter for iPhone,"JOBS, JOBS, JOBS! https://t.co/NeTvaaeVTR",,False,Sat Sep 07 19:42:27 +0000 2019,14808,1170422093500026880
17817,Twitter for iPhone,"Thank you New Hampshire! 
#MakeAmericaGreatAgain https://t.co/KRCdV77BQp",,False,Tue Jul 26 18:20:48 +0000 2016,5381,758004154417553409
39265,Twitter for iPhone,"This afternoon at the @WhiteHouse, it was my great honor to present our nation’s highest civilian honor, the Presid… https://t.co/cS5yk9gFif",,False,Mon Sep 16 19:26:52 +0000 2019,8737,1173679666047135745
183,Twitter for Android,"Apprentice = big hit. Miss Universe = Big hit. I always get big ratings. If I hosted Meet the Press instead of Sleepy Eyes,a smash! @NBCNews",,False,Tue Jan 27 14:21:13 +0000 2015,103,560080088570806272
957,Twitter Web Client,"""@Jennifer75AR @AmyMek  He's not for sale like the politicians are! That's why he gives us truth! Trump for Prez! #Trump2016""",,False,Thu Jul 30 16:08:09 +0000 2015,404,626786365221535744
53563,Twitter for iPhone,The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing h… https://t.co/pTIy1Tm9k0,,False,Wed May 16 13:09:19 +0000 2018,11665,996739372723638272
82739,Twitter for iPhone,Someone please tell the Radical Left Mayor of Minneapolis that he can’t price out Free Speech. Probably illegal! I… https://t.co/KAncmV8QwQ,,False,Tue Oct 08 14:31:08 +0000 2019,21861,1181577775246905344
80377,Twitter for iPhone,"....for the most ridiculous claim of all, that Russia, Russia, Russia, or Russian oligarchs, co-signed loan documen… https://t.co/R8MCC0rCZ2",realDonaldTrump,False,Thu Aug 29 11:31:42 +0000 2019,16129,1167037101906497536
113844,Twitter for iPhone,"Mexico is doing very little, if not NOTHING, at stopping people from flowing into Mexico through their Southern Bor… https://t.co/9ZjeOUnVtd",,False,Sun Apr 01 14:25:46 +0000 2018,28343,980451155548491777
14471,Twitter for Android,"Have a good chance to win Texas on Tuesday. Cruz is a nasty guy, not one Senate endorsement and, despite talk, gets nothing done. Loser!",,False,Fri Feb 26 14:02:29 +0000 2016,5271,703218582310641667
85118,Twitter for iPhone,The RNC has a great Chairwoman in Ronna McDaniel and the @GOP has never been stronger. We achieved historic wins wi… https://t.co/HvxTc0GyYv,,False,Thu Jan 03 17:40:49 +0000 2019,16721,1080881680779542533
20205,Twitter for iPhone,.@DarrellIssa is a very good man. Help him win his congressional seat in California.,,False,Tue Nov 01 18:44:44 +0000 2016,9198,793524189240188928
107072,Twitter for iPhone,"Such an important day at the United Nations, so much work and so much success, and the Democrats purposely had to r… https://t.co/ADWKdbaWGD",,False,Tue Sep 24 21:08:01 +0000 2019,24666,1176604222709751809
52136,Twitter for iPhone,Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!,,False,Sat Apr 22 16:10:26 +0000 2017,10077,855816071663812608
89756,Twitter for iPhone,"For all of the Fake News Reporters that don’t have a clue as to what the law is relative to Presidential powers, Ch… https://t.co/pdIWsorYfC",,False,Sat Aug 24 03:58:32 +0000 2019,22751,1165111122510237696
8564,Twitter for iPhone,"Join me in Houston, Texas tomorrow night at 7pm! Tickets: https://t.co/nvHRnfzEbH https://t.co/Yd3f8xLpPl",,False,Thu Jun 16 19:16:23 +0000 2016,2948,743522630230228993
31265,Twitter for iPad,Thank you @SBAList! #SBAGala https://t.co/mPKwukX08o,,False,Wed May 23 16:19:04 +0000 2018,6497,999323841351618561
91111,Twitter for iPhone,"The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime, WEAK on the… https://t.co/H01kbYd7Rp",,False,Sun Nov 26 13:52:36 +0000 2017,22267,934781939088629761
249,Instagram,Happy #MothersDay to all the great mothers out there! https://t.co/WvH2GwxG99,,False,Sun May 10 15:58:07 +0000 2015,92,597430422642028544
266,Twitter Web Client,Thanks &amp; I won't let you down.  https://t.co/i6SFQgtxYl,,False,Fri Jun 12 15:51:18 +0000 2015,97,609387510297444352
99996,Twitter for iPhone,Will be leaving for Dover to be with the families of 4 very special people who lost their lives in service to our Country!,,False,Sat Jan 19 11:29:21 +0000 2019,16834,1086586403583074304
1517,Twitter Web Client,"""Donald Trump tops Franklin-Pierce/Herald poll at 28 percent in N.H.""  https://t.co/gXXJ4YhKIW",,False,Tue Oct 20 19:42:19 +0000 2015,822,656556069062332416
107875,Twitter for iPhone,WE ARE BUILDING THE WALL... https://t.co/OQQaag2ZUW,,False,Sun Sep 08 16:56:32 +0000 2019,24559,1170742727333568514
53879,Twitter for iPhone,"Mississippi, Vote for @cindyhydesmith on Tuesday. Respected by all. We need her in Washington!. Thanks!",,False,Sun Nov 25 20:13:00 +0000 2018,13362,1066786854643662848
24,Twitter for Android,"""@tide_mann: @realDonaldTrump @TrumpLasVegas 100% agreed!!""",,False,Sun May 03 20:41:33 +0000 2015,16,594965038315757568
1575,Twitter for iPhone,I will be on with @BretBaier tonight at 6PM. #Trump2016,,False,Thu Nov 12 21:49:09 +0000 2015,605,664922906833588224
14972,Twitter Web Client,Our country is stagnant. We’ve lost jobs and business. We don’t make things anymore b/c of the bill Hillary’s husband signed and she blessed,,False,Thu Oct 20 01:51:49 +0000 2016,5640,788920628535435265
35,Twitter Web Client,Via @Newsmax_Media by Cathy Burke: “Donald Trump on 2016 Bid: On Scale of 1-10 I'm 'Much More Than Five'” http://t.co/CmBzJvpB4G,,False,Wed Feb 18 22:43:49 +0000 2015,26,568179105344192512
34988,Twitter for iPhone,"Today, I hosted an immigration roundtable ahead of two votes taking place in Congress tomorrow. Watch and read more… https://t.co/5k8WzW1t68",,False,Wed Jun 28 21:15:37 +0000 2017,7314,880172859108331520
35,Twitter for Android,"""@missalliecat @BrandiGlanville I love the way you don't take any crap from @KateGoselin.I can't wait to hear you say ""Kate, you're fired""!""",,False,Tue Jan 06 02:47:01 +0000 2015,18,552295240342966273
10030,Twitter Web Client,Hillary has bad judgment! https://t.co/LhcIU6kmxs,,False,Tue May 10 17:39:34 +0000 2016,4055,730089913778065408
7605,Twitter for iPhone,"Join me in Sacramento, California-tomorrow evening @ 7pm! #Trump2016
https://t.co/W7xy7eXcii https://t.co/km0rRYSDnO",,False,Tue May 31 21:12:07 +0000 2016,2720,737753549564694528
1191,Twitter for Android,"""@realOllieTaylor: @realDonaldTrump no one would have watched the debates if Trump had not  been in them""",,False,Sat Oct 31 22:37:46 +0000 2015,517,660586485935177728
32,Twitter for Android,"""@ByronYork: Donald Trump is rising in NH, IA. What's going on? http://t.co/MsPEKCaIML""",,False,Tue May 12 06:10:11 +0000 2015,17,598007240847728640
97627,Twitter for iPad,"With 3.5 million Americans receiving bonuses or other benefits from their employers as a result of TAX CUTS, 2018 i… https://t.co/cxo1rxdDsj",,False,Fri Feb 02 18:05:49 +0000 2018,23652,959488037766955009
99418,Twitter for Android,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,,False,Tue Feb 14 14:28:54 +0000 2017,23038,831510532318429184
90777,Twitter for iPhone,"The idea of a European Military didn’t work out too well in W.W. I or 2. But the U.S. was there for you, and always… https://t.co/G9PYIJDR2b",,False,Sat Dec 08 12:52:39 +0000 2018,21797,1071387078901030913
1874,Twitter for Android,"""@AmericanAsPie: @DiamondandSilk you were awesome at the @realDonaldTrump rally. It was exciting to see you."" Two truly fantastic women!",,False,Sat Dec 05 11:17:49 +0000 2015,764,673098948479987712
98892,Twitter for iPhone,"Was just briefed on the shooting at YouTube’s HQ in San Bruno, California. Our thoughts and prayers are with everyb… https://t.co/9gGGgoGDUv",,False,Tue Apr 03 21:49:14 +0000 2018,16859,981287536520847360
1082,Twitter for Android,"""@ASA_Patriot: @realDonaldTrump @PatrickStinard @megynkelly I could not agree more ! I now flip to other channels at 9:00pm""",,False,Tue Aug 25 12:58:14 +0000 2015,647,636160656673255424
30159,Twitter for Android,"This story is not about Mr. Khan, who is all over the place doing interviews, but rather RADICAL ISLAMIC TERRORISM and the U.S. Get smart!",,False,Mon Aug 01 11:27:43 +0000 2016,10563,760074526059270144
2265,Twitter for Android,South Carolina was so great last night. Will be back soon!,,False,Wed Nov 25 13:23:15 +0000 2015,740,669506636092997632
3460,Twitter for Android,"Just watched @marcorubio on television. Just another all talk, no action, politician. Truly doesn't have a clue! Worst voting record in Sen.",,False,Fri Sep 25 03:23:51 +0000 2015,1799,647250131365036033
2204,Twitter for iPhone,.@KatyTurNBC &amp; @DebSopan should be fired for dishonest reporting. Thank you @GatewayPundit for reporting the truth. #Trump2016,,False,Sun Dec 06 00:40:17 +0000 2015,986,673300896151969792
89030,Twitter for iPhone,"Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing &amp; construction jobs in the USA!",,False,Tue Mar 07 03:50:49 +0000 2017,16727,838960097674002432
302,Twitter for Android,"""@pdxnancy: Donald Trump and 2015 / 2016 Considerations... http://t.co/BRwt2jWxsH via @thelastrefuge2~ I just signed up to support Mr. Trump",,False,Sun Jul 05 09:36:45 +0000 2015,122,617628172331405312
2606,Twitter Web Client,I will be on Morning's with Maria on the Fox Business Network tomorrow during the 7am and 8am ET hours.,,False,Mon Jan 25 21:02:18 +0000 2016,832,691727819039227904
56,Twitter for Android,"""@BJKizer74: You should run as an independent and kick Hiliary's ass &amp; the wussy Democratic Republicans too! Just say no to RINO's!""",,False,Thu Apr 30 12:49:50 +0000 2015,36,593759163009859584
39222,Twitter for iPhone,Senator Luther Strange has gone up a lot in the polls since I endorsed him a month ago. Now a close runoff. He will be great in D.C.,,False,Thu Sep 21 22:23:44 +0000 2017,5910,910992971620864004
44015,Twitter for iPhone,Thanks @RobertJeffress! https://t.co/wFZyCyh3W6,,False,Wed Jul 03 02:07:58 +0000 2019,11767,1146239124766109696
61537,Twitter for iPhone,Thank you Amy! https://t.co/NiwkdBGVA9,,False,Tue Jul 30 16:43:32 +0000 2019,17944,1156243941039267842
7944,Twitter Web Client,A suggestion for the dishonest media- https://t.co/zKyRwEaLmz,,False,Tue May 24 15:09:24 +0000 2016,3140,735125552064024577
52893,Twitter for iPhone,https://t.co/kTXRgcuk5x,,False,Wed Mar 27 19:00:12 +0000 2019,14635,1110979850834186246
85978,Twitter for iPhone,Thank you to the incredible Law Enforcement Officers from the Palm Beach County Sheriff’s Office. They keep us safe… https://t.co/ehyO5Ljcou,,False,Sun Apr 22 20:12:26 +0000 2018,15014,988148545545895937
925,Twitter for Android,Getting ready to go to Las Vegas (Freedom Fest) - great crowd. Then on to amazing Phoenix - that will be a total happening! Love America.,,False,Sat Jul 11 14:49:40 +0000 2015,331,619881244482863105
85226,Twitter for iPhone,The Ukraine investigation is just as Corrupt and Fake as all of the other garbage that went on before it. Even Shif… https://t.co/EZZjbFpf3G,,False,Sat Oct 26 11:44:09 +0000 2019,20310,1188058730685972480
90512,Twitter for iPhone,"Iran was violating the 150 Billion Dollar (plus 1.8 Billion Dollar in CASH) Nuclear Deal with the United States, an… https://t.co/bqGbqbZCYv",,False,Wed Jul 03 04:06:20 +0000 2019,21230,1146268912553775110
32,Twitter for Android,"""@LikABrdThatFlew: My only New Year's resolution: Be more like @realDonaldTrump"" Nice, thanks!",,False,Sat Jan 03 03:42:02 +0000 2015,19,551221924035313665
392,Twitter Web Client,"Entrepreneurs:  Be tough, be smart, be personable, but don't take things personally. That's good business.",,False,Wed Jan 28 21:22:30 +0000 2015,330,560548495044919297
43949,Twitter for iPhone,THANK YOU @HouseGOP! https://t.co/scvACfJwts,,False,Wed Jun 20 02:36:54 +0000 2018,8217,1009263794361692160
7290,Twitter for Android,"In the just out @FoxNews Poll, I easily beat Hillary Clinton - and I havn't even focused on her yet. On our way: MAKE AMERICA GREAT AGAIN!",,False,Sun Jan 10 18:28:54 +0000 2016,2665,686253395024297984
59067,Twitter for iPhone,It was my great honor to celebrate the opening of two extraordinary museums-the Mississippi State History Museum &amp;… https://t.co/IN7JWc6lmT,,False,Sat Dec 09 18:19:31 +0000 2017,12566,939560154269405184
169684,Twitter for iPhone,Really beautiful to see! https://t.co/DKq2TIeiSs,,False,Wed Mar 20 20:57:57 +0000 2019,37334,1108472769589633025
52351,Twitter Media Studio,"It was my great honor to host a roundtable re: MS-13 yesterday in Bethpage, New York. Democrats must abandon their… https://t.co/iHqJplzDAZ",,False,Thu May 24 16:24:38 +0000 2018,11275,999687630060118016
156100,Twitter for iPhone,"Military solutions are now fully in place,locked and loaded,should North Korea act unwisely.  Hopefully Kim Jong Un will find another path!",,False,Fri Aug 11 11:29:31 +0000 2017,50831,895970429734711298
12674,Twitter for iPhone,Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!,,False,Wed Jul 13 22:06:30 +0000 2016,3750,753349911983235072
63028,Twitter for iPhone,“Trump just took a giant step towards actual welfare reform” https://t.co/LQlACDDLug,,False,Wed Apr 11 19:47:07 +0000 2018,14077,984155907251687424
492,Twitter for Android,"""@mikeezepek: @DLoesch Great interview! Give Trump a hot mic and watch out! It is the rawness, the non-PC guy. #MakeAmericaGreatAgain""",,False,Tue Jul 21 00:31:00 +0000 2015,212,623289032273981440
45452,Twitter for iPhone,https://t.co/yvJpMzy3R4,,False,Sun Mar 17 13:53:37 +0000 2019,12648,1107278820267212801
649,Twitter Web Client,""" @johnjcarp61  At least we're talking about the #VA! We weren't a month ago! @realDonaldTrump @JohnMcCain""",,False,Mon Jul 20 15:10:41 +0000 2015,277,623148027579113472
1599,Twitter for Android,"""@MisterGoldiloxx:  @michaelUrso2 @FoxNews Megyn clearly was out to make a bigger name for herself and struck first blow. #ItIsntAboutHer""",,False,Thu Dec 10 04:12:00 +0000 2015,557,674803728269053952
328702,Twitter for iPhone,Give A$AP Rocky his FREEDOM. We do so much for Sweden but it doesn’t seem to work the other way around. Sweden shou… https://t.co/imr6dTjmcX,,False,Thu Jul 25 21:24:21 +0000 2019,94064,1154502673514684416
2416,Twitter for Android,".@megynkelly must have had a terrible vacation, she is really off her game. Was afraid to confront Dr. Cornel West. No clue on immigration!",,False,Tue Aug 25 01:42:42 +0000 2015,1119,635990651738419200
149,Twitter for Android,"""@MikeSington: Crowd goes wild for Trump at SC Summit! @SteveKingIA:""Trump's in; I know he's in."" His Scooby-Doo van: http://t.co/FTElVEa9eF",,False,Sun May 10 14:08:09 +0000 2015,71,597402750083825664
57787,Twitter for iPhone,"No, we actually had a very good and productive meeting. Nice! https://t.co/aXeUWcPTc1",,False,Sun Aug 25 23:14:08 +0000 2019,12134,1165764325908180992
473,Twitter Web Client,"""@NeilECollins  @Macys  only interested in sales and could care less about America. Veterans and Military will be with Trump.""",,False,Thu Jul 02 18:47:17 +0000 2015,229,616679552891387904
83825,Twitter for iPhone,North Korea has conducted a major Nuclear Test. Their words and actions continue to be very hostile and dangerous to the United States.....,,False,Sun Sep 03 11:30:41 +0000 2017,24152,904305644651634688
97333,Twitter for Android,"...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story...",,False,Fri Mar 03 02:35:33 +0000 2017,19797,837491607171629057
74647,Twitter for iPhone,....Dumb and Sick. A really bad show with low ratings - and will only get worse. CNN has been a proven and long ter… https://t.co/owlRr5I3P6,,False,Tue Apr 23 10:54:34 +0000 2019,15798,1120642109676118016
17159,Twitter for Android,Lyin' Ted Cruz is now trying to convince prople that his problems with The National Enq.were caused by me. I had NOTHING to do with story!,,False,Sat Mar 26 19:13:48 +0000 2016,5609,713806176274804736
153,Twitter for Android,"""@GMCallahanJr: Next great building in DC that should have the Trump name in it! @realDonaldTrump #RunDonaldRun http://t.co/hChfoWBS9z"" Cute",,False,Sat Apr 11 04:11:20 +0000 2015,86,586743306706518017
1431,Twitter for Android,Will be on @Morning_Joe at 6:30 A.M.,,False,Thu Sep 24 10:03:26 +0000 2015,896,646988301098971137
6413,Twitter for iPhone,#VoteTrump2016 &amp; together we will #MakeAmericaGreatAgain! THANK YOU for your support! https://t.co/bziqUSHnbi,,False,Sat Jan 02 03:32:13 +0000 2016,2590,683128636279361537
73849,Twitter for iPhone,https://t.co/9o5gZlJiTd,,False,Wed Sep 26 23:52:51 +0000 2018,15818,1045098909352235008
74033,Twitter for iPhone,The Fake News Media is hurting our Country with its fraudulent and highly inaccurate coverage of Iran. It is scatte… https://t.co/L7YyPBbkqV,,False,Fri May 17 13:44:35 +0000 2019,18553,1129382204990214144
2074,Twitter for Android,"""@Incazzato2015: @realDonaldTrump Time for real change, TRUMP 16""",,False,Sat Sep 26 23:23:09 +0000 2015,1230,647914332022546432
33760,Twitter for Android,Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!,,False,Sun Aug 14 16:50:51 +0000 2016,11629,764866887511572480
158718,Twitter for iPhone,Many people are saying that the Mainstream Media will have a very hard time restoring credibility because of the wa… https://t.co/ciLOM04Drr,,False,Sat Jan 19 13:50:09 +0000 2019,32322,1086621837902184448
77179,Twitter for iPhone,"“The Chinese are very adept at not accepting anything. You’ve got to be very tough, and that’s what Trump is doing.… https://t.co/KEJUHHOhoN",,False,Wed Sep 04 14:18:04 +0000 2019,16723,1169253298169438208
12507,Twitter for iPhone,"If @TedCruz doesn’t clean up his act, stop cheating, &amp; doing negative ads, I have standing to sue him for not being a natural born citizen.",,False,Fri Feb 12 19:45:53 +0000 2016,4945,698231571594276866
74078,Twitter for iPhone,https://t.co/TmICRUV9uo,,False,Fri Aug 17 21:25:20 +0000 2018,19122,1030566272176672768
88285,Twitter for iPhone,The #FakeNews MSM doesn't report the great economic news since Election Day. #DOW up 16%. #NASDAQ up 19.5%. Drilling &amp; energy sector...,,False,Sun Jun 11 12:22:20 +0000 2017,20902,873878061778907137
23,Twitter for Android,"""@katiemariebes14: @brandiglanville @apprenticenbc @leezagibbons @msvivicafox @nbc  I only watch cause Brandi is amazing I love her.",,False,Tue Jan 06 01:19:26 +0000 2015,10,552273202274385920
105362,Twitter for iPhone,"The Great Patriots of Rolling Thunder WILL be coming back to Washington, D.C. next year, &amp; hopefully for many years… https://t.co/IKXwMB38vC",,False,Sun May 26 12:53:07 +0000 2019,23588,1132630743321055232
40902,Twitter for iPhone,"Arriving at Joint Base Andrews with @SecretaryPerry, @SecretaryZinke, and @SecPriceMD..... https://t.co/Yxm94XKtuv",,False,Mon Jul 24 20:15:25 +0000 2017,9217,889579795176181761
21521,Twitter for Android,"While under no obligation to do so, I have raised between 5 &amp; 6 million dollars, including 1million dollars from me, for our VETERANS. Nice!",,False,Tue May 24 02:38:48 +0000 2016,5996,734936659851128832
42352,Twitter for iPhone,We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!,,False,Mon Oct 24 14:17:35 +0000 2016,19560,790557856806371328
109614,Twitter for iPhone,"How can FBI Deputy Director Andrew McCabe, the man in charge, along with leakin’ James Comey, of the Phony Hillary… https://t.co/9vYPo8QMbI",,False,Sat Dec 23 20:27:05 +0000 2017,31231,944665687292817415
524,Twitter Web Client,"""@Old_Skool_Photo  @realDonaldTrump We're with you, Mr. Trump.... The country needs your straight forward, no BS style!""",,False,Mon Jul 27 18:36:36 +0000 2015,174,625736562211426305
219,Twitter Web Client,"Via @WashTimes by @CharlesHurt: ""Donald Trump declares war on lying, street-hustlers of Congress”
  http://t.co/IonH0WEDEs",,False,Fri Jun 19 18:42:55 +0000 2015,150,611967410992730113
3361,Twitter for Android,I will be interviewed on @foxandfriends at 8:00. Will be talking about Hillary and far more interesting subjects. Enjoy!,,False,Sun Dec 27 12:26:57 +0000 2015,843,681088878128816128
2059,Twitter for Android,"""@snoozinglion1: Full Speech: Donald Trump Campaign Rally in Pella IA (1-23-16) https://t.co/dUWQyP00kN via @YouTube One of his best ever""",,False,Sun Jan 24 08:47:50 +0000 2016,718,691180597268520961
4042,Twitter for Android,"Iowa was fantastic last night, amazing crowd and people. I'm now in Florida, getting ready to go to South Carolina. Big crowd, very exciting",,False,Wed Dec 30 13:08:07 +0000 2015,1122,682186402621186049
123190,Twitter for iPhone,"The damage done to our Country from a badly broken Border - Drugs, Crime and so much that is bad - is far greater t… https://t.co/ljYwJAqAFO",,False,Sun Jan 13 15:36:04 +0000 2019,26567,1084474165976018944
17509,Twitter for iPhone,"Thank you Tennessee! #Trump2016
#SuperTuesday",,False,Wed Mar 02 01:02:09 +0000 2016,5965,704834141565657088
23940,Twitter for iPhone,My daughter @IvankaTrump will be on @Greta tonight at 7pm. Enjoy! https://t.co/QySC5PLFMy,,False,Tue Aug 02 21:52:32 +0000 2016,5283,760594155835887616
56730,Twitter Media Studio,https://t.co/OGqKufBeHn,,False,Wed Aug 22 16:13:34 +0000 2018,13344,1032299750362689536
60,Twitter for Android,"""@foxandfriends: Donald Trump: I Would Be the Jobs President http://t.co/LldABpiLaQ""",,False,Fri Jun 05 03:59:55 +0000 2015,24,606671767696982016
193788,Twitter for iPhone,"Oh no, Beto just dropped out of race for President despite him saying he was “born for this.” I don’t think so!",,False,Fri Nov 01 21:51:45 +0000 2019,34350,1190385966621569024
